,response_datetime,problem,is_911_call,primary_offense,subject_injury,force_type,force_type_action,race,sex,age,type_resistance,precinct,neighborhood,subject_injury_nan
8317,2020/02/22 02:01:19,Damage Property-In Progress,No,DAMPRP  ,,Bodily Force,Knee,White,Male,27.0,Commission of a Crime                                                          ,5,Lowry Hill East,1
8318,2020/02/22 09:28:29,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Kicks,Black,Male,28.0,Verbal Non-Compliance                                                          ,1,Loring Park,1
8319,2020/02/22 09:28:29,Emotionally Disturb Person ,Yes,CIC     ,,Taser,Firing Darts,Black,Male,28.0,Verbal Non-Compliance                                                          ,1,Loring Park,1
8320,2020/02/22 09:28:29,Emotionally Disturb Person ,Yes,CIC     ,,Taser,Firing Darts,Black,Male,28.0,Other                                                                          ,1,Loring Park,1
8321,2020/02/22 09:28:29,Emotionally Disturb Person ,Yes,CIC     ,,Taser,Firing Darts,Black,Male,28.0,,1,Loring Park,1
8322,2020/02/22 09:28:29,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Takedown,Black,Male,28.0,Verbal Non-Compliance                                                          ,1,Loring Park,1
8323,2020/02/22 09:28:29,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Body Weight Pin,Black,Male,28.0,Verbal Non-Compliance                                                          ,1,Loring Park,1
8324,2020/02/22 21:48:20,Disturbance ,No,DISCON  ,,Bodily Force,Joint Lock,Black,Male,40.0,Tensed                                                                         ,1,North Loop,1
8325,2020/02/22 21:48:20,Disturbance ,No,DISCON  ,,Bodily Force,Body Weight Pin,Black,Male,40.0,Tensed                                                                         ,1,North Loop,1
8326,2020/02/22 21:48:20,Disturbance ,No,DISCON  ,,Bodily Force,Takedown,Black,Male,40.0,Verbal Non-Compliance                                                          ,1,North Loop,1
8327,2020/02/22 21:48:20,Disturbance ,No,DISCON  ,,Bodily Force,Takedown,Black,Male,40.0,Tensed                                                                         ,1,North Loop,1
8328,2020/02/22 21:48:20,Disturbance ,No,DISCON  ,,Bodily Force,Body Weight Pin,Black,Male,40.0,Verbal Non-Compliance                                                          ,1,North Loop,1
8329,2020/02/24 21:20:16,Unknown Trouble ,Yes,DASLT2  ,,Bodily Force,Takedown,White,Male,31.0,Tensed                                                                         ,4,McKinley,1
8330,2020/02/24 21:20:16,Unknown Trouble ,Yes,DASLT2  ,,Bodily Force,Knee,White,Male,31.0,Tensed                                                                         ,4,McKinley,1
8331,2020/02/24 21:20:16,Unknown Trouble ,Yes,DASLT2  ,,Bodily Force,Body Weight Pin,White,Male,31.0,Tensed                                                                         ,4,McKinley,1
8332,2020/02/25 11:59:25,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Takedown,White,Female,37.0,Other                                                                          ,1,Loring Park,1
8333,2020/02/25 11:59:25,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Body Weight Pin,White,Female,37.0,Other                                                                          ,1,Loring Park,1
8334,2020/02/25 12:13:49,Assault in Progress ,Yes,CIC     ,,Taser,Firing Darts,White,Male,26.0,Other                                                                          ,3,Corcoran,1
8335,2020/02/25 19:01:36,Emotionally Disturb Person ,Yes,FORCE   ,,Bodily Force,Joint Lock,Black,Female,45.0,Verbal Non-Compliance                                                          ,4,Near - North,1
8336,2020/02/26 11:13:28,Attempt Pick-Up ,No,NARC    ,,Bodily Force,Body Weight Pin,Native American,Male,23.0,Fled on Foot                                                                   ,1,Cedar Riverside,1
8337,2020/02/26 11:13:28,Attempt Pick-Up ,No,NARC    ,,Bodily Force,Push Away,Native American,Male,23.0,Fled on Foot                                                                   ,1,Cedar Riverside,1
8338,2020/02/26 11:57:33,Suspicious Person ,No,FLEEFT  ,,Bodily Force,Body Weight Pin,Black,Male,36.0,Fled on Foot                                                                   ,1,Downtown West,1
8339,2020/02/26 11:57:33,Suspicious Person ,No,FLEEFT  ,,Bodily Force,Punch,Black,Male,36.0,Fled on Foot                                                                   ,1,Downtown West,1
8340,2020/02/26 16:38:05,Officer Needs Help ,Yes,OBSTRU  ,,Bodily Force,Punch,Black,Male,36.0,Other                                                                          ,3,Ventura Village,1
8341,2020/02/26 16:38:05,Officer Needs Help ,Yes,OBSTRU  ,,Bodily Force,Takedown,Black,Male,36.0,Other                                                                          ,3,Ventura Village,1
8342,2020/02/26 16:38:05,Officer Needs Help ,Yes,OBSTRU  ,,Bodily Force,Punch,Black,Male,36.0,Other                                                                          ,3,Ventura Village,1
8343,2020/02/26 16:38:05,Officer Needs Help ,Yes,OBSTRU  ,,Bodily Force,Takedown,Black,Male,36.0,Other                                                                          ,3,Ventura Village,1
8344,2020/02/26 16:38:05,Officer Needs Help ,Yes,OBSTRU  ,,Bodily Force,Body Weight Pin,Black,Male,36.0,Other                                                                          ,3,Ventura Village,1
8345,2020/02/26 20:39:31,Fight ,Yes,DASLT2  ,,Bodily Force,Takedown,White,Female,39.0,Fled on Foot                                                                   ,4,Lind - Bohanon,1
8346,2020/02/28 01:12:27,Disturbance ,No,FORCE   ,,Chemical Irritant,Personal Mace,,Male,,Other                                                                          ,1,Downtown West,1
8347,2020/02/28 01:12:27,Disturbance ,No,FORCE   ,,Chemical Irritant,Personal Mace,,Male,,Other                                                                          ,1,Downtown West,1
8348,2020/02/28 01:45:58,Attempt Pick-Up ,No,MISC    ,,Chemical Irritant,Personal Mace,,Female,,Commission of a Crime                                                          ,4,Hawthorne,1
8349,2020/02/28 02:29:48,Traffic Law Enforcement ,No,NARC    ,,Bodily Force,Body Weight Pin,Black,Male,30.0,Fled on Foot                                                                   ,4,Near - North,1
8350,2020/02/28 02:29:48,Traffic Law Enforcement ,No,NARC    ,,Bodily Force,Takedown,Black,Male,30.0,Fled on Foot                                                                   ,4,Near - North,1
8351,2020/02/28 17:53:52,Person with a Weapon ,Yes,SHOPLF  ,,Taser,Firing Darts,Black,Male,50.0,Commission of a Crime                                                          ,1,Loring Park,1
8352,2020/02/28 21:49:01,Unwanted Person ,Yes,CIC     ,,Bodily Force,Body Weight Pin,White,Male,33.0,Tensed                                                                         ,5,Whittier,1
8353,2020/02/29 18:29:23,Silent Alarm ,No,AOA     ,,Taser,Firing Darts,White,Male,54.0,Other                                                                          ,1,Loring Park,1
8354,2020/03/01 00:48:00,Disturbance ,No,CBYMIN  ,,Bodily Force,Takedown,White,Male,19.0,Commission of a Crime                                                          ,2,University of Minnesota,1
8355,2020/03/01 00:48:00,Disturbance ,No,CBYMIN  ,,Bodily Force,Punch,White,Male,19.0,Commission of a Crime                                                          ,2,University of Minnesota,1
8356,2020/03/01 00:48:00,Disturbance ,No,CBYMIN  ,,Bodily Force,Body Weight Pin,White,Male,19.0,Commission of a Crime                                                          ,2,University of Minnesota,1
8357,2020/03/01 15:29:43,Suspicious Person ,No,FORCE   ,,Bodily Force,Takedown,White,Female,51.0,Commission of a Crime                                                          ,1,Downtown West,1
8358,2020/03/01 21:24:54,Unknown Trouble ,Yes,OBSTRU  ,,Taser,Firing Darts,Black,Male,26.0,,3,Phillips West,1
8359,2020/03/01 21:24:54,Unknown Trouble ,Yes,OBSTRU  ,,Chemical Irritant,Personal Mace,Black,Male,26.0,,3,Phillips West,1
8360,2020/03/01 21:24:54,Unknown Trouble ,Yes,OBSTRU  ,,Bodily Force,Body Weight Pin,Black,Male,26.0,,3,Phillips West,1
8361,2020/03/01 21:24:54,Unknown Trouble ,Yes,OBSTRU  ,,Taser,Firing Darts,Black,Male,26.0,,3,Phillips West,1
8362,2020/03/02 23:03:56,Assault in Progress ,Yes,ROBPER  ,,Bodily Force,Joint Lock,Black,Male,20.0,Tensed                                                                         ,1,Downtown West,1
8363,2020/03/02 23:03:56,Assault in Progress ,Yes,ROBPER  ,,Bodily Force,Takedown,Black,Male,20.0,Tensed                                                                         ,1,Downtown West,1
8364,2020/03/03 03:00:01,Poss Personal Injury Acc ,Yes,DWIDRE  ,,Bodily Force,Body Weight Pin,,Male,49.0,Verbal Non-Compliance                                                          ,5,Lowry Hill East,1
8365,2020/03/03 15:27:27,Chase on Foot ,No,FLEEFT  ,,Bodily Force,Body Weight Pin,Black,Male,19.0,Fled on Foot                                                                   ,4,Jordan,1
8366,2020/03/03 15:27:27,Chase on Foot ,No,FLEEFT  ,,Bodily Force,Takedown,Black,Male,19.0,Fled on Foot                                                                   ,4,Jordan,1
8367,2020/03/04 23:35:55,Domestic Abuse-In Progress ,Yes,DASLT5  ,,Bodily Force,Push Away,Black,Female,15.0,Commission of a Crime                                                          ,3,Corcoran,1
8368,2020/03/04 23:35:55,Domestic Abuse-In Progress ,Yes,DASLT5  ,,Bodily Force,Body Weight Pin,Black,Female,15.0,Commission of a Crime                                                          ,3,Corcoran,1
8369,2020/03/05 19:31:18,Unwanted Person ,Yes,DISCON  ,,Bodily Force,Takedown,White,Male,45.0,Tensed                                                                         ,1,Downtown West,1
8370,2020/03/06 01:49:03,Drunk/Intoxicated Person ,Yes,TRSPAS  ,,Bodily Force,Body Weight Pin,White,Male,32.0,Commission of a Crime                                                          ,1,Downtown West,1
8371,2020/03/06 01:49:03,Drunk/Intoxicated Person ,Yes,TRSPAS  ,,Bodily Force,Body Weight Pin,White,Male,32.0,Tensed                                                                         ,1,Downtown West,1
8372,2020/03/06 01:49:03,Drunk/Intoxicated Person ,Yes,TRSPAS  ,,Bodily Force,Punch,White,Male,32.0,Tensed                                                                         ,1,Downtown West,1
8373,2020/03/06 01:49:03,Drunk/Intoxicated Person ,Yes,TRSPAS  ,,Bodily Force,Knee,White,Male,32.0,Commission of a Crime                                                          ,1,Downtown West,1
8374,2020/03/06 01:49:03,Drunk/Intoxicated Person ,Yes,TRSPAS  ,,Bodily Force,Takedown,White,Male,32.0,Tensed                                                                         ,1,Downtown West,1
8375,2020/03/06 01:49:03,Drunk/Intoxicated Person ,Yes,TRSPAS  ,,Bodily Force,Takedown,White,Male,32.0,Commission of a Crime                                                          ,1,Downtown West,1
8376,2020/03/06 01:49:03,Drunk/Intoxicated Person ,Yes,TRSPAS  ,,Bodily Force,Push Away,White,Male,32.0,Commission of a Crime                                                          ,1,Downtown West,1
8377,2020/03/06 03:50:57,Theft ,Yes,THEFT   ,,Bodily Force,Joint Lock,Black,Male,36.0,Tensed                                                                         ,5,Lowry Hill East,1
8378,2020/03/06 09:14:46,Suspicious Person ,No,ESCAPE  ,,Taser,Firing Darts,Black,Male,20.0,Fled on Foot                                                                   ,1,Downtown West,1
8379,2020/03/06 17:39:58,Chase on Foot ,No,WT      ,,Bodily Force,Body Weight Pin,Black,Male,53.0,Fled on Foot                                                                   ,3,Midtown Phillips,1
8380,2020/03/06 20:27:53,Unwanted Person ,Yes,OBSTRU  ,,Bodily Force,Body Weight Pin,Native American,Male,64.0,Assaulted Officer                                                              ,3,Longfellow,1
8381,2020/03/06 20:27:53,Unwanted Person ,Yes,OBSTRU  ,,Bodily Force,Takedown,Native American,Male,64.0,Assaulted Officer                                                              ,3,Longfellow,1
8382,2020/03/07 02:04:59,Suspicious Person ,No,DISCON  ,,Chemical Irritant,Personal Mace,White,Male,27.0,Verbal Non-Compliance                                                          ,5,Lowry Hill East,1
8383,2020/03/07 20:11:57,Person with a Gun ,Yes,INFO    ,,Bodily Force,Slap,,Male,18.0,Tensed                                                                         ,3,Longfellow,1
8384,2020/03/07 20:11:57,Person with a Gun ,Yes,INFO    ,,Bodily Force,Neck Restraint: subject did not lose conciousness,,Male,18.0,Tensed                                                                         ,3,Longfellow,1
8385,2020/03/07 20:11:57,Person with a Gun ,Yes,INFO    ,,Bodily Force,Body Weight Pin,,Male,18.0,Tensed                                                                         ,3,Longfellow,1
8386,2020/03/07 23:50:32,Down Outside-One ,Yes,CIC     ,,Bodily Force,Joint Lock,White,Male,23.0,Tensed                                                                         ,5,CARAG,1
